,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Time,Month,Year,cluster_num
607,1,0,0,0,10.66,14.395,60,6.0032,3,2,2011,2
608,1,0,1,0,13.94,18.18,53,0.0,1,2,2012,2
609,0,0,1,0,37.72,41.665,33,23.9994,15,7,2012,0
610,1,0,0,0,26.24,31.06,53,8.9981,15,3,2012,0
611,3,0,1,0,10.66,12.88,48,11.0014,0,11,2011,2
612,1,0,1,2,16.4,20.455,82,6.0032,4,2,2012,1
613,2,0,1,0,26.24,29.545,78,0.0,1,6,2012,1
614,3,0,1,3,13.12,14.395,51,23.9994,11,11,2012,2
615,2,0,1,3,9.84,11.365,93,16.9979,4,4,2011,1
616,0,0,1,0,29.52,33.335,51,11.0014,22,8,2012,0
617,1,0,1,0,13.12,15.15,36,15.0013,14,3,2012,2
618,1,0,1,0,16.4,20.455,50,15.0013,10,3,2012,2
619,2,0,1,3,27.88,31.82,61,32.9975,12,5,2011,0
620,2,0,0,0,32.8,37.88,55,12.998,13,6,2011,0
621,2,0,1,3,32.8,36.365,43,16.9979,13,6,2011,0
622,2,0,1,3,21.32,25.0,83,12.998,19,5,2011,1
623,3,0,1,0,12.3,15.15,36,11.0014,18,11,2011,2
624,2,0,0,0,22.96,26.515,43,12.998,19,5,2011,0
625,0,0,1,0,19.68,23.485,72,7.0015,4,9,2012,1
626,3,0,1,0,9.02,11.365,44,11.0014,4,11,2011,2
627,2,0,1,0,13.94,15.15,57,26.0027,21,4,2012,2
628,0,0,1,2,22.14,25.76,83,23.9994,10,9,2011,1
629,3,0,0,0,8.2,11.365,69,7.0015,1,12,2011,1
630,2,0,0,0,33.62,34.85,24,15.0013,18,6,2012,0
631,1,0,1,0,13.94,17.425,57,7.0015,6,3,2012,2
632,2,0,1,0,27.88,31.82,83,12.998,18,6,2012,1
633,3,0,1,0,23.78,27.275,46,8.9981,15,10,2011,0
634,3,0,1,2,18.86,22.725,100,19.9995,19,12,2011,1
635,2,0,1,0,25.42,31.06,43,8.9981,17,6,2012,0
636,2,0,1,3,25.42,29.545,73,15.0013,13,5,2012,1
637,0,1,0,3,30.34,34.85,70,8.9981,13,9,2011,1
638,1,0,1,0,5.74,6.06,50,16.9979,4,1,2011,2
639,0,0,1,0,27.88,31.82,47,6.0032,23,7,2011,0
640,0,0,1,0,26.24,12.12,73,7.0015,7,8,2012,1
641,0,0,1,0,29.52,33.335,54,12.998,1,8,2011,0
642,2,0,0,0,25.42,31.06,46,19.9995,11,4,2012,0
643,3,0,0,0,14.76,16.665,66,16.9979,21,11,2012,1
644,0,0,1,3,27.88,31.82,61,0.0,0,7,2012,0
645,2,0,0,0,22.96,26.515,68,16.9979,8,6,2012,1
646,2,0,1,0,16.4,20.455,82,0.0,7,5,2011,1
647,3,0,1,0,17.22,21.21,38,23.9994,17,11,2011,2
648,1,0,1,0,18.86,22.725,36,15.0013,17,1,2012,2
649,2,0,0,0,27.06,31.06,39,12.998,20,6,2012,0
650,0,0,1,0,32.8,37.88,55,16.9979,15,8,2011,0
651,3,0,1,0,18.04,21.97,88,0.0,1,10,2011,1
652,2,0,1,3,22.14,25.76,88,15.0013,0,5,2011,1
653,2,0,0,0,22.14,25.76,56,12.998,2,6,2011,0
654,2,0,0,0,22.96,26.515,43,11.0014,9,5,2012,0
655,0,0,1,0,28.7,33.335,84,11.0014,8,9,2012,1
656,1,0,0,3,16.4,20.455,76,12.998,7,1,2011,1
657,3,0,1,0,20.5,24.24,59,19.0012,22,10,2012,0
658,3,0,1,0,26.24,30.305,69,15.0013,12,10,2012,1
659,0,0,1,3,28.7,32.575,82,23.9994,8,8,2011,1
660,1,0,1,0,13.12,15.91,81,12.998,8,1,2012,1
661,3,0,0,0,10.66,12.88,65,12.998,2,11,2012,1
662,1,0,1,2,14.76,18.18,87,6.0032,21,3,2012,1
663,1,0,1,3,17.22,21.21,77,0.0,13,2,2012,1
664,3,0,1,0,19.68,23.485,55,16.9979,9,10,2012,2
665,1,0,0,3,13.12,15.15,36,19.0012,17,1,2011,2
666,3,1,0,0,13.12,15.91,39,11.0014,19,11,2011,2
667,3,0,1,3,18.04,21.97,88,8.9981,22,12,2011,1
668,2,0,1,0,22.96,26.515,60,6.0032,9,6,2012,0
669,0,0,1,0,30.34,35.605,74,6.0032,14,9,2012,1
670,0,0,1,3,30.34,34.85,70,8.9981,20,8,2012,1
671,3,0,1,2,18.86,22.725,88,26.0027,19,11,2011,1
672,2,0,0,0,24.6,27.275,88,0.0,2,6,2011,1
673,1,0,1,0,18.04,21.97,54,19.0012,11,3,2011,2
674,2,0,1,2,24.6,27.275,88,8.9981,22,6,2012,1
675,1,0,1,3,8.2,12.88,69,0.0,6,1,2011,1
676,1,0,1,3,7.38,10.605,43,6.0032,23,3,2011,2
677,0,0,1,0,22.14,25.76,68,6.0032,8,9,2012,1
678,0,0,1,2,27.88,31.82,79,43.0006,10,9,2012,1
679,2,0,1,3,20.5,24.24,42,12.998,2,4,2012,2
680,1,0,0,0,22.14,25.76,68,11.0014,21,3,2012,1
681,2,0,1,0,23.78,27.275,83,0.0,21,5,2011,1
682,3,0,0,3,13.94,17.425,87,6.0032,7,12,2012,1
683,3,0,1,0,10.66,12.12,41,19.0012,10,11,2011,2
684,2,0,1,0,27.06,31.06,41,19.0012,12,6,2011,0
685,3,0,1,3,16.4,20.455,66,6.0032,9,10,2011,1
686,3,0,1,3,24.6,28.79,78,19.0012,14,10,2012,1
687,1,0,1,2,18.86,22.725,82,12.998,6,3,2012,1
688,1,0,1,0,16.4,20.455,35,11.0014,14,2,2012,2
689,3,0,1,0,18.86,22.725,55,11.0014,12,11,2011,2
690,0,0,1,0,28.7,31.82,42,15.0013,20,7,2011,0
691,1,0,0,0,13.12,15.15,49,16.9979,4,1,2012,2
692,0,0,1,3,31.16,35.605,62,15.0013,12,8,2011,0
693,2,0,1,3,26.24,30.305,73,12.998,14,5,2012,1
694,1,0,1,0,25.42,30.305,61,15.0013,19,3,2012,0
695,0,0,0,0,25.42,28.03,88,7.0015,5,8,2012,1
696,0,0,0,0,33.62,38.635,52,35.0008,13,9,2012,0
697,2,0,1,0,22.14,25.76,88,0.0,4,5,2012,1
698,0,0,1,0,36.9,40.91,35,23.9994,12,7,2012,0
699,0,0,0,0,31.16,33.335,37,16.9979,16,8,2012,0
700,2,0,1,3,25.42,29.545,78,6.0032,5,6,2012,1
701,1,1,0,3,6.56,7.575,55,12.998,11,1,2011,2
702,0,0,0,0,32.8,37.12,49,19.9995,14,8,2012,0
703,1,0,1,3,15.58,19.695,43,19.0012,15,3,2011,2
704,0,0,1,0,31.98,38.635,70,7.0015,12,9,2012,1
705,3,1,0,3,23.78,27.275,78,6.0032,19,10,2011,1
706,1,0,0,0,12.3,15.15,52,11.0014,20,1,2012,2
707,2,0,1,0,18.86,22.725,59,6.0032,1,5,2011,2
708,2,0,1,0,26.24,31.06,57,11.0014,23,6,2012,0
709,3,0,0,3,13.94,15.91,49,16.9979,3,11,2012,2
710,2,0,1,2,20.5,24.24,82,27.9993,10,4,2011,1
711,1,0,0,3,7.38,12.12,55,0.0,2,1,2011,2
712,3,0,1,0,16.4,20.455,66,6.0032,2,10,2012,1
713,1,0,1,0,24.6,31.06,43,12.998,13,2,2011,0
714,2,0,1,0,22.96,26.515,21,19.9995,15,4,2012,2
715,0,0,1,0,34.44,37.88,44,16.9979,19,7,2012,0
716,3,1,0,0,24.6,29.545,73,0.0,20,10,2011,1
717,2,0,1,0,29.52,32.575,34,15.0013,16,6,2012,0
718,0,0,1,0,25.42,31.06,57,8.9981,20,9,2012,0
719,0,0,0,3,25.42,29.545,78,11.0014,22,8,2012,1
720,1,0,0,0,10.66,12.88,44,11.0014,22,3,2012,2
721,0,0,1,3,35.26,37.88,36,15.0013,19,8,2011,0
722,2,0,0,0,31.16,35.605,58,6.0032,10,6,2011,0
723,3,0,0,0,9.02,11.365,41,8.9981,22,12,2011,2
724,2,0,1,0,18.86,22.725,31,11.0014,20,4,2012,2
725,2,1,0,0,22.14,25.76,77,15.0013,5,4,2012,1
726,2,0,1,0,20.5,24.24,27,19.0012,15,4,2012,2
727,2,0,1,3,27.88,31.82,89,6.0032,6,6,2011,1
728,1,0,1,0,9.84,12.12,38,8.9981,18,1,2011,2
729,2,0,1,0,19.68,23.485,77,0.0,6,6,2012,1
730,1,0,1,3,6.56,11.365,69,0.0,3,2,2011,1
731,2,0,1,0,25.42,28.79,83,7.0015,6,6,2012,1
732,2,0,1,0,18.86,22.725,38,32.9975,13,4,2011,2
733,2,0,0,3,18.04,21.97,77,0.0,5,5,2011,1
734,2,0,1,0,26.24,30.305,73,6.0032,8,6,2011,1
735,1,0,1,0,4.1,6.82,54,6.0032,2,2,2011,2
736,2,0,1,0,21.32,25.0,59,0.0,2,5,2011,0
737,1,0,1,0,24.6,30.305,60,26.0027,13,3,2012,0
738,0,0,0,0,32.8,36.365,46,19.9995,16,8,2012,0
739,2,0,1,0,16.4,20.455,62,11.0014,21,5,2011,2
740,1,0,1,2,9.02,11.365,93,8.9981,1,1,2011,1
741,3,0,1,0,18.04,21.97,88,0.0,4,10,2011,1
742,2,0,1,0,27.88,31.06,26,16.9979,13,6,2011,0
743,1,0,0,2,9.02,11.365,93,8.9981,8,2,2012,1
744,0,0,0,0,29.52,34.09,62,6.0032,10,8,2012,0
745,2,0,1,0,18.04,21.97,62,16.9979,20,4,2011,2
746,0,0,0,0,28.7,32.575,70,16.9979,8,7,2011,1
747,1,0,1,3,13.12,16.665,39,6.0032,14,2,2012,2
748,3,0,1,2,18.86,22.725,100,19.9995,20,12,2011,1
749,0,0,1,2,22.14,25.76,94,16.9979,2,9,2011,1
750,3,0,1,0,11.48,15.91,48,0.0,21,12,2012,2
751,0,1,0,0,33.62,37.12,43,6.0032,15,7,2011,0
752,3,0,1,0,17.22,21.21,82,0.0,5,10,2011,1
753,1,0,1,0,4.92,8.335,54,6.0032,4,2,2012,2
754,3,0,1,0,20.5,24.24,72,8.9981,20,10,2012,1
755,2,0,1,0,26.24,29.545,78,8.9981,5,6,2012,1
756,2,0,1,0,22.96,26.515,94,0.0,6,6,2011,1
757,1,0,1,0,18.04,21.97,54,7.0015,12,2,2012,2
758,3,0,0,3,15.58,19.695,76,12.998,13,12,2012,1
759,3,0,0,0,17.22,21.21,77,19.0012,4,10,2012,1
760,3,0,1,0,13.94,16.665,49,12.998,21,12,2011,2
761,3,0,1,2,18.04,21.97,100,12.998,14,12,2011,1
762,0,0,1,3,34.44,39.395,49,12.998,10,7,2012,0
763,1,0,1,3,15.58,19.695,40,19.9995,7,3,2012,2
764,2,0,1,0,30.34,32.575,23,40.9973,17,4,2011,0
765,3,0,0,0,18.04,21.97,58,27.9993,4,10,2011,2
766,3,0,1,3,22.14,25.76,88,26.0027,7,10,2011,1
767,0,0,1,3,30.34,34.85,70,19.0012,11,9,2012,1
768,1,0,0,0,9.84,11.365,38,15.0013,16,1,2011,2
769,1,0,1,0,9.02,10.605,55,16.9979,6,3,2011,2
770,1,0,1,0,13.12,17.425,36,0.0,20,2,2012,2
771,2,0,1,0,30.34,32.575,28,0.0,14,6,2011,0
772,2,0,1,2,22.14,25.76,73,12.998,14,5,2011,1
773,3,0,0,3,14.76,17.425,93,8.9981,2,12,2012,1
774,0,0,0,0,29.52,34.09,66,15.0013,22,7,2011,0
775,3,0,1,3,20.5,24.24,45,19.0012,9,10,2011,2
776,2,0,1,0,35.26,40.15,47,19.9995,16,6,2011,0
777,1,0,1,2,12.3,14.395,81,15.0013,7,1,2012,1
778,0,0,1,0,26.24,29.545,78,0.0,3,8,2011,1
779,0,0,1,0,32.8,35.605,41,15.0013,16,8,2011,0
780,0,0,1,2,24.6,27.275,88,6.0032,0,8,2011,1
781,0,0,1,2,24.6,27.275,88,6.0032,7,9,2011,1
782,0,0,1,3,30.34,34.85,70,0.0,7,7,2012,1
783,3,0,1,0,17.22,21.21,38,0.0,17,12,2011,2
784,2,0,1,0,24.6,29.545,20,12.998,15,4,2012,0
785,1,0,1,3,12.3,15.15,70,8.9981,0,2,2012,1
786,3,0,1,2,24.6,27.275,88,8.9981,14,10,2012,1
787,3,0,1,0,24.6,28.03,83,12.998,11,10,2012,1
788,0,0,1,0,28.7,31.82,42,11.0014,8,7,2011,0
789,1,0,1,0,18.04,21.97,62,22.0028,0,3,2012,2
790,1,0,0,0,11.48,13.635,36,16.9979,14,1,2011,2
791,3,0,1,3,14.76,18.94,93,0.0,3,12,2012,1
792,2,0,0,0,14.76,16.665,32,16.9979,3,4,2012,2
793,1,0,1,0,28.7,31.82,34,19.9995,18,3,2012,0
794,1,0,0,0,9.02,12.12,80,7.0015,9,2,2012,1
795,3,0,0,3,9.84,14.395,75,0.0,6,12,2012,1
796,0,0,1,0,29.52,34.09,66,11.0014,23,8,2012,0
797,0,0,1,0,28.7,32.575,61,8.9981,19,8,2012,0
798,1,1,0,0,10.66,12.12,33,16.9979,18,1,2012,2
799,1,0,0,0,18.04,21.97,44,11.0014,20,2,2012,2
800,1,0,1,3,8.2,9.85,69,15.0013,1,1,2011,1
801,2,0,1,0,28.7,32.575,54,31.0009,17,5,2011,0
802,2,0,0,0,23.78,27.275,53,7.0015,23,6,2012,0
803,3,0,1,0,18.86,22.725,82,12.998,2,10,2012,1
804,0,0,1,0,30.34,34.09,62,0.0,7,8,2011,0
805,3,0,1,0,24.6,31.06,56,0.0,15,12,2012,0
806,3,0,0,0,10.66,12.12,60,16.9979,6,11,2011,2
807,1,0,1,0,18.04,21.97,72,15.0013,1,2,2011,1
808,0,0,0,0,34.44,41.665,59,12.998,22,7,2012,0
809,2,0,1,3,30.34,35.605,79,11.0014,19,6,2011,1
810,1,0,1,3,13.94,15.91,53,16.9979,15,3,2011,2
811,2,0,1,3,21.32,25.0,77,12.998,10,5,2012,1
812,1,0,1,3,25.42,31.06,43,43.0006,14,3,2012,0
813,2,0,1,0,22.96,26.515,88,7.0015,3,5,2012,1
814,2,0,1,0,30.34,32.575,22,26.0027,18,6,2011,0
815,1,0,1,0,7.38,6.82,37,35.0008,11,1,2012,2
816,2,0,1,2,19.68,23.485,88,26.0027,8,4,2011,1
817,3,0,1,0,11.48,13.635,52,16.9979,9,12,2012,2
818,3,0,0,3,17.22,21.21,71,19.0012,15,10,2011,1
819,0,0,1,0,19.68,23.485,67,8.9981,3,9,2012,1
820,1,0,1,0,9.02,10.605,37,16.9979,16,2,2011,2
821,3,0,1,0,13.12,15.15,65,12.998,11,12,2012,1
822,1,0,1,0,13.12,16.665,49,6.0032,5,2,2012,2
823,3,0,0,0,27.06,31.06,50,8.9981,16,10,2011,0
824,1,0,1,0,16.4,20.455,54,19.0012,15,1,2011,2
825,1,0,1,0,18.04,21.97,44,19.0012,2,2,2012,2
826,3,0,0,0,9.84,11.365,60,16.9979,7,11,2011,2
827,3,0,1,0,27.06,30.305,78,12.998,15,10,2011,1
828,0,0,1,0,28.7,33.335,79,7.0015,19,7,2011,1
829,0,0,0,0,18.86,22.725,77,15.0013,1,9,2011,1
830,0,0,0,0,38.54,43.94,38,12.998,11,7,2012,0
831,1,0,0,0,13.94,16.665,42,12.998,1,1,2012,2
832,3,0,0,0,16.4,20.455,40,12.998,17,11,2011,2
833,0,0,1,2,25.42,29.545,73,7.0015,2,9,2011,1
834,1,0,1,2,9.84,12.12,87,8.9981,20,2,2012,1
835,2,0,0,0,15.58,19.695,46,0.0,5,4,2012,2
836,2,0,1,0,23.78,27.275,40,11.0014,9,6,2011,0
837,2,0,1,0,22.96,26.515,78,11.0014,17,5,2011,1
838,0,0,0,0,37.72,44.695,42,19.9995,11,7,2012,0
839,1,0,0,0,12.3,15.15,49,11.0014,13,2,2012,2
840,3,0,1,0,22.96,26.515,68,7.0015,18,10,2011,1
841,1,0,1,2,5.74,6.06,86,16.9979,19,2,2011,1
842,1,0,1,3,13.12,15.15,93,22.0028,21,3,2011,1
843,1,0,0,3,11.48,12.12,93,30.0026,19,2,2011,1
844,1,0,1,3,12.3,14.395,65,12.998,7,2,2012,1
845,3,0,0,0,14.76,18.18,50,6.0032,13,12,2011,2
846,2,0,0,0,26.24,31.06,38,7.0015,10,6,2011,0
847,2,0,1,0,36.08,40.15,39,19.0012,18,6,2011,0
848,3,0,1,3,12.3,16.665,61,0.0,9,12,2011,1
849,3,0,1,0,17.22,21.21,88,0.0,2,10,2011,1
850,0,0,1,3,28.7,33.335,84,6.0032,6,9,2012,1
851,2,0,1,0,25.42,31.06,46,12.998,23,6,2011,0
852,2,0,1,0,28.7,31.82,45,11.0014,12,6,2012,0
853,0,0,0,0,30.34,32.575,37,11.0014,18,8,2012,0
854,3,0,1,0,10.66,11.365,56,22.0028,22,11,2012,2
855,1,1,0,0,4.92,7.575,58,7.0015,4,1,2012,2
856,3,0,0,0,19.68,23.485,33,12.998,14,10,2012,2
857,0,0,1,0,29.52,34.85,74,7.0015,22,8,2012,1
858,2,0,0,0,34.44,35.605,24,0.0,17,6,2012,0
859,1,0,1,3,9.84,14.395,70,0.0,6,2,2012,1
860,0,0,0,0,36.08,40.91,44,31.0009,13,8,2012,0
861,2,0,0,3,24.6,30.305,64,7.0015,14,5,2012,0
862,0,0,1,3,29.52,34.85,79,8.9981,2,8,2012,1
863,1,0,0,3,17.22,21.21,94,12.998,6,3,2012,1
864,1,0,1,0,7.38,8.335,51,16.9979,2,1,2012,2
865,1,0,1,0,17.22,21.21,62,19.0012,23,3,2011,2
866,2,0,0,0,24.6,27.275,88,6.0032,3,6,2011,1
867,1,0,1,0,19.68,23.485,72,12.998,23,3,2012,1
868,1,0,1,0,9.84,12.12,70,8.9981,8,1,2012,1
869,1,0,1,0,8.2,11.365,47,6.0032,20,2,2011,2
870,3,0,1,2,16.4,20.455,82,0.0,20,10,2011,1
871,1,0,1,0,9.84,12.88,70,6.0032,4,2,2012,1
872,3,0,0,0,17.22,21.21,50,16.9979,19,11,2011,2
873,0,0,1,3,20.5,24.24,55,11.0014,19,9,2011,0
874,0,0,1,3,31.16,34.09,40,0.0,10,8,2012,0
875,3,0,0,0,23.78,27.275,56,0.0,11,10,2011,0
876,1,0,0,3,14.76,17.425,93,8.9981,7,3,2012,1
877,1,0,0,0,10.66,15.15,70,0.0,4,2,2012,1
878,2,0,1,0,13.94,14.395,46,35.0008,21,4,2011,2
879,0,0,1,0,32.8,36.365,43,19.0012,12,8,2011,0
880,1,0,1,0,4.1,6.06,74,11.0014,8,2,2011,1
881,2,0,1,3,21.32,25.0,94,19.9995,8,5,2011,1
882,3,0,0,0,12.3,15.91,87,6.0032,6,11,2012,1
883,2,0,0,2,21.32,25.0,83,11.0014,4,5,2012,1
884,0,0,1,2,25.42,25.76,100,16.9979,7,9,2011,1
885,3,1,0,0,22.96,26.515,73,11.0014,10,10,2011,1
886,0,0,1,3,27.06,31.06,61,0.0,1,7,2012,0
887,3,0,1,3,14.76,18.18,87,6.0032,9,12,2011,1
888,3,0,0,3,14.76,17.425,62,12.998,21,11,2011,2
889,0,1,0,0,28.7,33.335,74,7.0015,8,7,2011,1
890,0,0,1,0,18.04,21.97,67,19.0012,22,9,2011,1
891,2,0,0,0,28.7,31.82,34,16.9979,18,6,2012,0
892,3,0,0,0,11.48,13.635,81,11.0014,6,11,2012,1
893,3,0,0,0,14.76,18.18,57,7.0015,2,11,2011,2
894,1,0,1,0,15.58,19.695,37,11.0014,15,3,2011,2
895,1,0,1,0,9.84,11.365,52,15.0013,11,2,2012,2
896,3,0,1,3,13.12,15.91,66,11.0014,22,11,2012,1
897,1,0,0,0,9.02,11.365,87,8.9981,6,2,2012,1
898,0,0,0,2,37.72,44.695,42,19.0012,15,7,2012,0
899,2,0,1,3,18.86,22.725,55,0.0,11,4,2011,0
900,0,0,1,0,31.16,34.09,45,7.0015,11,7,2012,0
901,0,0,1,0,30.34,33.335,42,15.0013,19,8,2011,0
902,3,0,1,0,13.12,16.665,87,6.0032,0,12,2011,1
903,1,0,1,2,6.56,9.09,93,7.0015,22,1,2011,1
904,3,0,0,3,16.4,20.455,62,12.998,12,10,2011,2
905,3,0,1,0,14.76,16.665,43,23.9994,12,12,2011,2
906,2,0,1,0,21.32,25.0,100,15.0013,5,5,2011,1
907,0,1,0,0,30.34,34.85,70,19.9995,14,9,2012,1
908,2,0,1,0,22.14,25.76,49,8.9981,23,5,2012,0
909,1,0,0,0,8.2,9.85,40,12.998,11,1,2012,2
910,1,0,1,0,28.7,31.82,37,22.0028,17,3,2011,0
911,0,0,1,3,29.52,32.575,45,11.0014,14,9,2012,0
912,0,0,0,0,27.06,29.545,89,12.998,0,9,2011,1
913,2,0,1,0,29.52,32.575,37,16.9979,14,6,2012,0
914,0,0,1,0,31.98,34.85,46,7.0015,11,7,2011,0
915,2,0,1,0,14.76,17.425,71,8.9981,3,4,2012,1
916,1,0,0,0,3.28,4.545,53,12.998,4,1,2011,2
917,2,0,1,0,18.86,22.725,24,19.0012,20,4,2012,2
918,0,0,0,0,30.34,34.09,60,15.0013,10,7,2011,0
919,2,0,1,0,27.06,31.06,50,16.9979,0,6,2012,0
920,3,0,1,0,17.22,21.21,50,8.9981,2,10,2012,2
921,1,0,1,0,15.58,19.695,27,11.0014,16,3,2011,2
922,0,0,0,0,35.26,39.395,41,15.0013,16,7,2012,0
923,3,1,0,0,25.42,30.305,69,6.0032,11,10,2011,1
924,2,0,0,2,22.96,26.515,78,23.9994,17,5,2011,1
925,1,0,1,0,24.6,31.06,43,26.0027,21,3,2012,0
926,2,0,1,0,26.24,31.06,38,15.0013,16,5,2011,0
927,1,0,1,0,18.86,22.725,63,30.0026,17,1,2012,2
928,3,0,0,0,19.68,23.485,51,12.998,15,11,2011,0
929,1,0,0,0,16.4,20.455,50,22.0028,7,3,2011,2
930,3,0,1,0,18.04,21.97,82,7.0015,6,10,2011,1
931,2,0,1,0,26.24,31.06,41,23.9994,12,6,2011,0
932,1,0,1,0,10.66,10.605,48,30.0026,11,3,2011,2
933,3,0,1,3,21.32,25.0,63,0.0,9,10,2012,1
934,2,0,0,3,14.76,18.18,81,0.0,11,4,2011,1
935,1,0,1,3,16.4,20.455,87,16.9979,4,3,2012,1
936,1,0,1,0,11.48,15.91,48,0.0,23,3,2011,2
937,0,0,0,0,32.8,37.12,49,23.9994,14,7,2011,0
938,2,0,1,0,17.22,21.21,67,11.0014,21,4,2011,1
939,2,0,0,0,17.22,21.21,82,6.0032,2,5,2011,1
940,2,0,1,3,22.96,26.515,88,22.0028,13,5,2011,1
941,0,0,0,3,28.7,32.575,51,7.0015,1,7,2012,0
942,2,0,0,0,28.7,32.575,54,0.0,15,6,2011,0
943,1,0,0,0,5.74,7.575,50,8.9981,7,1,2012,2
944,2,0,1,0,24.6,31.06,33,19.9995,20,4,2011,0
945,2,0,1,0,18.86,22.725,59,0.0,1,4,2012,1
946,3,0,1,3,23.78,27.275,94,23.9994,22,10,2011,1
947,2,0,0,0,24.6,31.06,56,8.9981,9,5,2012,0
948,0,1,0,3,30.34,35.605,74,15.0013,10,9,2012,1
949,0,0,0,0,28.7,32.575,54,15.0013,9,7,2011,0
950,0,0,0,0,26.24,29.545,78,6.0032,21,9,2011,1
951,0,0,1,2,25.42,27.275,94,11.0014,6,9,2011,1
952,1,0,1,3,8.2,11.365,69,6.0032,7,1,2012,1
953,0,0,1,0,30.34,34.85,66,0.0,15,9,2011,0
954,1,0,1,0,4.1,6.06,54,8.9981,2,1,2011,2
955,0,0,1,0,30.34,34.85,66,8.9981,16,9,2011,0
956,3,0,1,0,17.22,21.21,35,19.0012,16,11,2012,2
957,0,0,1,3,25.42,27.275,94,23.9994,4,9,2012,1
958,0,0,1,0,27.06,31.06,69,8.9981,19,9,2011,1
959,2,0,1,0,14.76,16.665,40,22.0028,10,4,2012,2
960,0,0,1,0,25.42,28.79,83,8.9981,21,8,2011,1
961,0,0,1,0,26.24,28.79,89,0.0,2,7,2012,1
962,1,0,1,3,9.02,12.88,93,6.0032,22,1,2011,1
963,0,0,1,0,29.52,34.85,74,19.9995,23,9,2012,1
964,2,0,1,3,21.32,25.0,72,6.0032,5,5,2012,1
965,0,0,0,0,35.26,39.395,40,23.9994,12,8,2012,0
966,0,0,0,0,35.26,36.365,19,11.0014,15,7,2011,0
967,0,0,1,3,22.96,26.515,68,11.0014,22,9,2011,1
968,1,0,1,0,8.2,9.09,32,26.0027,18,2,2011,2
969,3,0,1,0,10.66,14.395,60,6.0032,22,12,2012,2
970,3,0,0,0,16.4,20.455,50,8.9981,16,12,2012,2
971,2,0,1,0,20.5,24.24,27,26.0027,18,4,2012,2
972,2,0,1,2,18.86,22.725,94,19.9995,5,4,2011,1
973,1,0,1,2,13.94,16.665,87,8.9981,18,2,2012,1
974,2,0,0,3,14.76,17.425,93,8.9981,21,4,2011,1
975,3,0,1,0,9.84,10.605,65,19.0012,6,12,2011,2
976,2,0,1,3,29.52,33.335,58,12.998,22,6,2012,0
977,3,0,1,0,13.12,15.15,70,16.9979,11,12,2011,1
978,1,0,0,3,8.2,10.605,49,8.9981,22,1,2011,2
979,0,0,0,0,25.42,27.275,94,0.0,0,9,2011,1
980,1,0,0,0,13.12,15.15,29,19.0012,13,3,2012,2
981,2,0,0,0,33.62,39.395,56,16.9979,14,6,2011,0
982,1,0,1,0,14.76,15.91,46,35.0008,20,2,2012,2
983,2,0,1,0,16.4,20.455,37,16.9979,0,4,2012,2
984,0,0,1,0,31.16,36.365,66,7.0015,20,7,2011,0
985,3,0,1,3,21.32,25.0,77,12.998,0,10,2011,1
986,2,0,0,3,20.5,24.24,82,11.0014,4,5,2011,1
987,1,0,0,0,9.84,14.395,75,0.0,4,1,2011,1
988,1,0,0,3,13.94,16.665,46,12.998,4,3,2012,2
989,0,1,0,3,24.6,27.275,88,39.0007,22,9,2011,1
990,0,0,1,3,29.52,34.85,79,15.0013,12,9,2012,1
991,3,0,1,3,18.86,22.725,67,12.998,8,11,2011,1
992,1,0,0,0,10.66,12.88,70,12.998,0,2,2011,1
993,2,0,1,0,31.98,37.12,59,11.0014,15,6,2012,0
994,3,0,1,0,13.12,14.395,31,23.9994,9,11,2012,2
995,3,0,1,0,25.42,31.06,53,23.9994,13,10,2012,0
996,0,0,1,3,27.88,31.82,83,26.0027,13,9,2011,1
997,2,0,0,0,27.06,30.305,83,11.0014,20,6,2011,1
998,0,0,1,3,21.32,25.0,77,8.9981,8,9,2011,1
999,1,0,1,3,9.84,12.88,85,7.0015,6,3,2011,1
1000,0,0,1,0,19.68,23.485,82,6.0032,5,9,2012,1
1001,0,0,1,0,26.24,29.545,78,6.0032,1,8,2011,1
1002,3,1,0,0,15.58,19.695,87,7.0015,6,11,2012,1
1003,3,0,1,0,13.12,14.395,53,27.9993,3,11,2012,2
1004,0,0,0,3,28.7,33.335,84,8.9981,8,7,2012,1
1005,0,0,1,3,27.06,29.545,94,0.0,5,8,2012,1
1006,2,0,1,0,22.14,25.76,77,19.0012,20,5,2011,1
1007,0,0,0,0,20.5,24.24,77,7.0015,7,9,2012,1
1008,0,0,1,3,35.26,37.12,30,11.0014,17,7,2012,0
1009,1,0,1,0,26.24,31.06,47,15.0013,19,3,2012,0
1010,0,0,1,0,31.98,37.12,62,8.9981,0,7,2012,0
1011,3,0,1,3,13.12,16.665,57,7.0015,15,12,2011,2
1012,1,0,1,0,15.58,19.695,50,8.9981,1,3,2012,2
1013,3,0,1,2,18.86,22.725,100,11.0014,4,12,2011,1
1014,0,0,1,0,35.26,42.425,56,27.9993,15,7,2011,0
1015,0,0,1,0,22.96,26.515,83,0.0,5,9,2011,1
1016,0,0,1,0,27.88,31.82,69,0.0,2,8,2011,1
1017,0,0,1,2,25.42,27.275,94,12.998,23,9,2011,1
1018,1,0,1,0,8.2,9.09,75,23.9994,5,3,2011,1
